year_month,Country_Region,Confirmed_cumulative,Deaths_cumulative,Recovered_cumulative,Active_cumulative,Confirmed_monthly_new,Deaths_monthly_new,Recovered_monthly_new,Active_monthly_new
2022-01,Afghanistan,162111,7408,,,-1730094,70262,,
2022-02,Afghanistan,173395,7593,,,-1744214,59505,,
2022-03,Afghanistan,177716,7667,,,-2042819,69049,,
2022-04,Afghanistan,356552,15352,,,-2063253,66519,,
2022-05,Afghanistan,359670,15398,,,-2173911,68432,,
2022-06,Afghanistan,182403,7722,,,-2186085,65611,,
2022-07,Afghanistan,185552,7745,,,-2239546,67177,,
2022-08,Afghanistan,193004,7777,,,-2083294,67371,,
2022-09,Afghanistan,199067,7799,,,-1816483,65795,,
2022-10,Afghanistan,202966,7821,,,-1756387,68389,,
2022-11,Afghanistan,205830,7833,,,-1599500,66698,,
2022-12,Afghanistan,207550,7847,,,-1631988,68677,,
2023-01,Afghanistan,207559,7849,,,-52422,2212,,
2022-01,Albania,255741,3334,,,2184034,-123350,,
2022-02,Albania,271527,3464,,,2729562,-114398,,
2022-03,Albania,273608,3492,,,2993119,-128885,,
2022-04,Albania,548592,6988,,,2882375,-125461,,
2022-05,Albania,551970,6994,,,2983147,-130012,,
2022-06,Albania,280298,3499,,,2879515,-126450,,
2022-07,Albania,1818157,21146,,,4351932,-91957,,
2022-08,Albania,329017,3582,,,4108240,-129920,,
2022-09,Albania,332173,3589,,,4041213,-126126,,
2022-10,Albania,332966,3593,,,4076728,-130816,,
2022-11,Albania,333338,3594,,,3857818,-127072,,
2022-12,Albania,333806,3595,,,3929645,-131659,,
2023-01,Albania,333806,3595,,,126247,-4254,,
2022-01,Algeria,250774,6566,,,-70531,94336,,
2022-02,Algeria,264855,6831,,,-173522,92763,,
2022-03,Algeria,265662,6874,,,-225950,104744,,
2022-04,Algeria,531461,13748,,,-259660,101398,,
2022-05,Algeria,531724,13750,,,-303485,104726,,
2022-06,Algeria,266073,6875,,,-339967,101337,,
2022-07,Algeria,267374,6876,,,-1786399,65396,,
2022-08,Algeria,270272,6878,,,-1635857,102570,,
2022-09,Algeria,270668,6879,,,-1817758,98787,,
2022-10,Algeria,270836,6881,,,-1917699,101982,,
2022-11,Algeria,271082,6881,,,-1866344,98624,,
2022-12,Algeria,271223,6881,,,-1935427,101889,,
2023-01,Algeria,271228,6881,,,-62578,3286,,
2022-01,Andorra,35556,145,,,-5992934,-188155,,
2022-02,Andorra,37999,151,,,-6263397,-184114,,
2022-03,Andorra,40024,155,,,-7018930,-208046,,
2022-04,Andorra,80656,306,,,-6754452,-201636,,
2022-05,Andorra,85788,306,,,-6932805,-208382,,
2022-06,Andorra,43774,153,,,-6677811,-201660,,
2022-07,Andorra,45508,153,,,-6872179,-208389,,
2022-08,Andorra,46027,154,,,-6919424,-208438,,
2022-09,Andorra,46227,155,,,-6733051,-201723,,
2022-10,Andorra,46535,155,,,-6955679,-208494,,
2022-11,Andorra,46824,156,,,-6727394,-201766,,
2022-12,Andorra,47751,165,,,-6932869,-208343,,
2023-01,Andorra,47751,165,,,-223477,-6716,,
2022-01,Angola,98076,1895,,,1877402,51198,,
2022-02,Angola,98701,1899,,,1716944,48970,,
2022-03,Angola,99138,1900,,,1858060,54180,,
2022-04,Angola,198388,3800,,,1759298,52410,,
2022-05,Angola,199054,3800,,,1772199,54157,,
2022-06,Angola,101320,1900,,,1695028,52410,,
2022-07,Angola,102301,1912,,,1765628,54340,,
2022-08,Angola,102636,1917,,,1757659,54631,,
2022-09,Angola,103131,1917,,,1705983,52867,,
2022-10,Angola,103131,1917,,,1759669,54622,,
2022-11,Angola,104491,1923,,,1702080,52888,,
2022-12,Angola,105095,1930,,,1778344,54761,,
2023-01,Angola,105095,1930,,,57344,1765,,
2022-01,Antarctica,11,0,0.0,0.0,-2773035,-55470,,
2022-02,Antarctica,11,0,0.0,0.0,-2757877,-53133,,
2022-03,Antarctica,11,0,,,-3066877,-58900,,
2022-04,Antarctica,22,0,,,-2976488,-57000,,
2022-05,Antarctica,22,0,,,-3079616,-58900,,
2022-06,Antarctica,11,0,,,-2995618,-57000,,
2022-07,Antarctica,11,0,,,-3154987,-59083,,
2022-08,Antarctica,11,0,,,-3179700,-59402,,
2022-09,Antarctica,11,0,,,-3089145,-57510,,
2022-10,Antarctica,11,0,,,-3196720,-59427,,
2022-11,Antarctica,11,0,,,-3103120,-57552,,
2022-12,Antarctica,11,0,,,-3251035,-59729,,
2023-01,Antarctica,11,0,,,-105084,-1930,,
2022-01,Antigua and Barbuda,6558,127,,,161767,3639,,
2022-02,Antigua and Barbuda,7437,135,,,200270,3710,,
2022-03,Antigua and Barbuda,7491,135,,,231154,4185,,
2022-04,Antigua and Barbuda,15046,270,,,225732,4052,,
2022-05,Antigua and Barbuda,16124,276,,,242334,4256,,
2022-06,Antigua and Barbuda,8625,141,,,254463,4189,,
2022-07,Antigua and Barbuda,8773,144,,,269442,4433,,
2022-08,Antigua and Barbuda,8974,145,,,274144,4471,,
2022-09,Antigua and Barbuda,9098,146,,,269767,4354,,
2022-10,Antigua and Barbuda,9106,146,,,281849,4526,,
2022-11,Antigua and Barbuda,9106,146,,,272850,4380,,
2022-12,Antigua and Barbuda,9106,146,,,281945,4526,,
2023-01,Antigua and Barbuda,9106,146,,,9095,146,,
2022-01,Argentina,8335184,120988,,,210969123,3550275,,
2022-02,Argentina,8897178,126120,,,243817676,3471007,,
2022-03,Argentina,9035127,127997,,,278118237,3940352,,
2022-04,Argentina,18114126,256553,,,271470971,3844451,,
2022-05,Argentina,18357590,257650,,,282784366,3986945,,
2022-06,Argentina,9367172,129070,,,278814031,3865375,,
2022-07,Argentina,9507562,129278,,,292388935,3999915,,
2022-08,Argentina,9678225,129711,,,297944938,4010809,,
2022-09,Argentina,9708420,129897,,,290625837,3890153,,
2022-10,Argentina,9718875,129991,,,300859238,4024167,,
2022-11,Argentina,9727247,130025,,,291382929,3895858,,
2022-12,Argentina,9891139,130124,,,303201841,4027320,,
2023-01,Argentina,9891139,130124,,,9882033,129978,,
2022-01,Armenia,366433,8046,,,-200636359,-3313501,,
2022-02,Armenia,419693,8449,,,-232761765,-3244808,,
2022-03,Armenia,422498,8611,,,-265273326,-3678913,,
2022-04,Armenia,845402,17242,,,-259015539,-3589897,,
2022-05,Armenia,845878,17248,,,-269916901,-3723887,,
2022-06,Armenia,423243,8629,,,-266377277,-3610718,,
2022-07,Armenia,425365,8633,,,-279512440,-3736825,,
2022-08,Armenia,434398,8655,,,-284900122,-3747398,,
2022-09,Armenia,442875,8683,,,-277730133,-3634430,,
2022-10,Armenia,445100,8706,,,-287365151,-3759023,,
2022-11,Armenia,445737,8710,,,-278292154,-3638966,,
2022-12,Armenia,445976,8716,,,-289662432,-3761764,,
2023-01,Armenia,445976,8716,,,-9445163,-121408,,
2022-01,Australia,2607242,3760,,,38012117,-156355,,
2022-02,Australia,3209599,5171,,,70393935,-100845,,
2022-03,Australia,4507681,5993,,,103968003,-90907,,
2022-04,Australia,10414555,13296,,,146048165,-56719,,
2022-05,Australia,14235484,16670,,,192845949,-23532,,
2022-06,Australia,8130927,9897,,,218691881,17324,,
2022-07,Australia,9408329,11846,,,258288317,64678,,
2022-08,Australia,10030575,13900,,,290459534,133691,,
2022-09,Australia,10238422,15171,,,291016608,176780,,
2022-10,Australia,10377788,15660,,,305705429,209264,,
2022-11,Australia,10655596,16124,,,301892783,215952,,
2022-12,Australia,11130283,17052,,,324785621,244740,,
2023-01,Australia,11131707,17052,,,10685731,8336,,
2022-01,Austria,1806650,17192,,,-4714091,426303,,
2022-02,Austria,2649152,17881,,,-18418406,361247,,
2022-03,Austria,3807856,18914,,,-16817487,395186,,
2022-04,Austria,8075202,38785,,,-37483832,380285,,
2022-05,Austria,8552668,39752,,,-74462830,370844,,
2022-06,Austria,4447278,20037,,,-101041619,323135,,
2022-07,Austria,4774043,20317,,,-128331099,292871,,
2022-08,Austria,4951660,20628,,,-152762963,233833,,
2022-09,Austria,5118512,20738,,,-153675638,183676,,
2022-10,Austria,5436721,20980,,,-154903282,168453,,
2022-11,Austria,5554975,21202,,,-150329086,155754,,
2022-12,Austria,5700832,21422,,,-163989188,145550,,
2023-01,Austria,5705093,21443,,,-5426614,4391,,
2022-01,Azerbaijan,656284,8720,,,-24939509,-254630,,
2022-02,Azerbaijan,785301,9400,,,-42612353,-236505,,
2022-03,Azerbaijan,791876,9691,,,-75726729,-272376,,
2022-04,Azerbaijan,1584594,19407,,,-97476905,-291067,,
2022-05,Azerbaijan,1585428,19420,,,-106920753,-313625,,
2022-06,Azerbaijan,793176,9717,,,-106554394,-307871,,
2022-07,Azerbaijan,798404,9747,,,-118469387,-323605,,
2022-08,Azerbaijan,812816,9805,,,-126042554,-332344,,
2022-09,Azerbaijan,821311,9913,,,-125958503,-324533,,
2022-10,Azerbaijan,823247,9944,,,-139082119,-339507,,
2022-11,Azerbaijan,824288,9978,,,-140214205,-334052,,
2022-12,Azerbaijan,826311,10008,,,-149036402,-350599,,
2023-01,Azerbaijan,826401,10008,,,-4878692,-11435,,
2022-01,Bahamas,32512,746,,,-17959045,-234028,,
2022-02,Bahamas,33129,771,,,-19698200,-232505,,
2022-03,Bahamas,33258,788,,,-23470882,-273424,,
2022-04,Bahamas,66732,1578,,,-22767178,-267443,,
2022-05,Bahamas,68710,1620,,,-23518294,-276100,,
2022-06,Bahamas,35902,817,,,-22725225,-267034,,
2022-07,Bahamas,36670,822,,,-23507156,-276009,,
2022-08,Bahamas,37059,823,,,-23829126,-277562,,
2022-09,Bahamas,37276,833,,,-23433142,-271160,,
2022-10,Bahamas,37386,833,,,-24339031,-282057,,
2022-11,Bahamas,37483,833,,,-23590459,-273936,,
2022-12,Bahamas,37491,833,,,-24419521,-283950,,
2023-01,Bahamas,37491,833,,,-788910,-9175,,
2022-01,Bahrain,368767,1407,,,8491054,20240,,
2022-02,Bahrain,512306,1453,,,11891168,18658,,
2022-03,Bahrain,553750,1470,,,15648379,21248,,
2022-04,Bahrain,1122590,2946,,,15855046,20535,,
2022-05,Bahrain,1165388,2970,,,16837393,20983,,
2022-06,Bahrain,624269,1492,,,16977252,20301,,
2022-07,Bahrain,659224,1509,,,18872589,21114,,
2022-08,Bahrain,671484,1515,,,19519357,21380,,
2022-09,Bahrain,680271,1520,,,19146696,20704,,
2022-10,Bahrain,689820,1527,,,20088018,21369,,
2022-11,Bahrain,696198,1536,,,19685658,20970,,
2022-12,Bahrain,698668,1539,,,20463005,21843,,
2023-01,Bahrain,698737,1539,,,661246,706,,
2022-01,Bangladesh,1785332,28363,,,39950037,803072,,
2022-02,Bangladesh,1942680,29033,,,40316171,765994,,
2022-03,Bangladesh,1951504,29122,,,43745787,856752,,
2022-04,Bangladesh,3904293,58248,,,41709405,829542,,
2022-05,Bangladesh,3906656,58260,,,42652602,857082,,
2022-06,Bangladesh,1971602,29145,,,40679125,829297,,
2022-07,Bangladesh,2004892,29288,,,41782451,859383,,
2022-08,Bangladesh,2011732,29323,,,41610754,861763,,
2022-09,Bangladesh,2024489,29362,,,40247556,834625,,
2022-10,Bangladesh,2035152,29423,,,41729072,864068,,
2022-11,Bangladesh,2036567,29433,,,40275150,836885,,
2022-12,Bangladesh,2037102,29439,,,41517390,864874,,
2023-01,Bangladesh,2037125,29440,,,1338388,27901,,
2022-01,Barbados,43993,279,,,-48270432,-836919,,
2022-02,Barbados,55031,315,,,-51699591,-797607,,
2022-03,Barbados,59080,331,,,-58651534,-892037,,
2022-04,Barbados,125936,758,,,-56646546,-862275,,
2022-05,Barbados,159256,888,,,-58186092,-889740,,
2022-06,Barbados,84095,476,,,-56244801,-859958,,
2022-07,Barbados,91895,493,,,-59067844,-891053,,
2022-08,Barbados,100973,541,,,-59255329,-892570,,
2022-09,Barbados,102546,559,,,-57450088,-863526,,
2022-10,Barbados,103014,560,,,-59787758,-893900,,
2022-11,Barbados,103955,564,,,-57976801,-865985,,
2022-12,Barbados,105515,568,,,-59895629,-894945,,
2023-01,Barbados,105515,568,,,-1931610,-28872,,
2022-01,Belarus,740988,6039,,,20446994,166335,,
2022-02,Belarus,917468,6470,,,21848350,166936,,
2022-03,Belarus,961389,6810,,,27455317,196505,,
2022-04,Belarus,1942399,13767,,,27246179,195223,,
2022-05,Belarus,1965734,13956,,,28096774,202898,,
2022-06,Belarus,982867,6978,,,27012244,195300,,
2022-07,Belarus,994037,7118,,,28045148,205056,,
2022-08,Belarus,994037,7118,,,27796173,204585,,
2022-09,Belarus,994037,7118,,,26761820,196897,,
2022-10,Belarus,994037,7118,,,27628541,203298,,
2022-11,Belarus,994037,7118,,,26714115,196680,,
2022-12,Belarus,994037,7118,,,27568176,203063,,
2023-01,Belarus,994037,7118,,,888522,6550,,
2022-01,Belgium,3055925,28957,,,53725703,684890,,
2022-02,Belgium,3544034,30121,,,72290944,655124,,
2022-03,Belgium,3807447,30747,,,84733245,737762,,
2022-04,Belgium,7887662,62158,,,89503690,727152,,
2022-05,Belgium,8295136,63454,,,97113222,764184,,
2022-06,Belgium,4225222,31903,,,96021105,745644,,
2022-07,Belgium,4414255,32228,,,103638069,773716,,
2022-08,Belgium,4482315,32516,,,107289795,783286,,
2022-09,Belgium,4544505,32673,,,105430723,764529,,
2022-10,Belgium,4612239,32902,,,111279618,795708,,
2022-11,Belgium,4636264,33057,,,108907685,776152,,
2022-12,Belgium,4668248,33228,,,113505613,806953,,
2023-01,Belgium,4668248,33228,,,3674211,26110,,
2022-01,Belize,50487,625,,,-73994425,-840970,,
2022-02,Belize,56597,650,,,-94028854,-812600,,
2022-03,Belize,57277,654,,,-112191753,-924106,,
2022-04,Belize,114636,1344,,,-116948723,-913809,,
2022-05,Belize,117746,1354,,,-125765396,-959339,,
2022-06,Belize,63795,679,,,-123664720,-934636,,
2022-07,Belize,67111,680,,,-132360766,-972594,,
2022-08,Belize,68238,680,,,-136005091,-982864,,
2022-09,Belize,68826,683,,,-133194086,-957639,,
2022-10,Belize,68943,687,,,-139958624,-995086,,
2022-11,Belize,69048,688,,,-136659234,-969074,,
2022-12,Belize,69946,688,,,-142168885,-1006283,,
2023-01,Belize,69946,688,,,-4598302,-32540,,
2022-01,Benin,26450,163,,,-465618,-13490,,
2022-02,Benin,26567,163,,,-796707,-13242,,
2022-03,Benin,26952,163,,,-939296,-15174,,
2022-04,Benin,53904,326,,,-912235,-15140,,
2022-05,Benin,53904,326,,,-967203,-15916,,
2022-06,Benin,27122,163,,,-1031455,-15458,,
2022-07,Benin,27316,163,,,-1192154,-16027,,
2022-08,Benin,27490,163,,,-1252707,-16027,,
2022-09,Benin,27638,163,,,-1230679,-15540,,
2022-10,Benin,27782,163,,,-1275619,-16227,,
2022-11,Benin,27980,163,,,-1232893,-15728,,
2022-12,Benin,27982,163,,,-1284465,-16275,,
2023-01,Benin,27982,163,,,-41964,-525,,
2022-01,Bhutan,4685,4,,,-680096,-4768,,
2022-02,Bhutan,12194,6,,,-517781,-4426,,
2022-03,Bhutan,26963,10,,,-230575,-4811,,
2022-04,Bhutan,92243,28,,,592867,-4413,,
2022-05,Bhutan,119228,42,,,1009419,-4402,,
2022-06,Bhutan,59729,21,,,978693,-4260,,
2022-07,Bhutan,60368,21,,,1015789,-4402,,
2022-08,Bhutan,61076,21,,,1035466,-4402,,
2022-09,Bhutan,61969,21,,,1016623,-4260,,
2022-10,Bhutan,62331,21,,,1067502,-4402,,
2022-11,Bhutan,62503,21,,,1036629,-4260,,
2022-12,Bhutan,62524,21,,,1070621,-4402,,
2023-01,Bhutan,62524,21,,,34542,-142,,
2022-01,Bolivia,852280,20919,,,22006922,607851,,
2022-02,Bolivia,893223,21426,,,24442025,595121,,
2022-03,Bolivia,901943,21894,,,27236395,666215,,
2022-04,Bolivia,1807168,43798,,,25707345,656582,,
2022-05,Bolivia,1815534,43890,,,26256027,679338,,
2022-06,Bolivia,925096,21953,,,25646036,657891,,
2022-07,Bolivia,1035593,22056,,,28193069,681018,,
2022-08,Bolivia,1101652,22198,,,31561157,685580,,
2022-09,Bolivia,1108195,22234,,,31341352,665981,,
2022-10,Bolivia,1109447,22239,,,32448050,688712,,
2022-11,Bolivia,1111086,22247,,,31426537,666647,,
2022-12,Bolivia,1158948,22299,,,33070393,689551,,
2023-01,Bolivia,1161018,22299,,,1098494,22278,,
2022-01,Bosnia and Herzegovina,343986,14310,,,-12625396,-193200,,
2022-02,Bosnia and Herzegovina,370652,15411,,,-14522640,-174597,,
2022-03,Bosnia and Herzegovina,375332,15710,,,-16258362,-182208,,
2022-04,Bosnia and Herzegovina,752603,31486,,,-15819286,-184774,,
2022-05,Bosnia and Herzegovina,755538,31572,,,-16398023,-190889,,
2022-06,Bosnia and Herzegovina,378630,15805,,,-16090153,-184680,,
2022-07,Bosnia and Herzegovina,384976,15853,,,-18238315,-191224,,
2022-08,Bosnia and Herzegovina,395630,16049,,,-21318819,-191614,,
2022-09,Bosnia and Herzegovina,398668,16136,,,-21262116,-183648,,
2022-10,Bosnia and Herzegovina,399891,16169,,,-21995812,-188528,,
2022-11,Bosnia and Herzegovina,400529,16202,,,-21292457,-181634,,
2022-12,Bosnia and Herzegovina,400992,16227,,,-22585157,-187533,,
2023-01,Bosnia and Herzegovina,400992,16227,,,-760026,-6072,,
2022-01,Botswana,250746,2580,,,-2370330,-339260,,
2022-02,Botswana,263950,2619,,,-2879574,-347858,,
2022-03,Botswana,305526,2686,,,-3352888,-402993,,
2022-04,Botswana,611718,5376,,,-2117462,-391669,,
2022-05,Botswana,614252,5390,,,-2200839,-405666,,
2022-06,Botswana,321968,2739,,,-1940692,-392574,,
2022-07,Botswana,325470,2770,,,-1759406,-404951,,
2022-08,Botswana,325864,2778,,,-2026098,-408608,,
2022-09,Botswana,326308,2789,,,-2141403,-399430,,
2022-10,Botswana,326344,2790,,,-2263811,-414355,,
2022-11,Botswana,326373,2790,,,-2216999,-401943,,
2022-12,Botswana,328760,2794,,,-2277324,-416089,,
2023-01,Botswana,327860,2794,,,-73132,-13433,,
2022-01,Brazil,25360647,627150,,,692608870,18583076,,
2022-02,Brazil,28776794,649437,,,760230506,17818719,,
2022-03,Brazil,29920604,659769,,,903677201,20239352,,
2022-04,Brazil,60395220,1323645,,,897143827,19777351,,
2022-05,Brazil,61702382,1332522,,,941852394,20535655,,
2022-06,Brazil,32206954,670848,,,937783100,19974913,,
2022-07,Brazil,33813587,678486,,,1017639488,20836972,,
2022-08,Brazil,34414011,683851,,,1048939485,21038418,,
2022-09,Brazil,34654190,685927,,,1026670667,20467886,,
2022-10,Brazil,34815258,687962,,,1066992813,21213825,,
2022-11,Brazil,35227599,689665,,,1039075116,20579659,,
2022-12,Brazil,36331281,693853,,,1098900114,21352078,,
2023-01,Brazil,36331281,693853,,,36003421,691059,,
2022-01,Brunei,16345,98,,,-699241873,-18655620,,
2022-02,Brunei,59447,121,,,-766708332,-17888655,,
2022-03,Brunei,133726,208,,,-908502054,-20315328,,
2022-04,Brunei,278339,432,,,-902143842,-19851492,,
2022-05,Brunei,294542,444,,,-946865553,-20612262,,
2022-06,Brunei,163055,225,,,-942542352,-20049448,,
2022-07,Brunei,205890,225,,,-1022007878,-20915491,,
2022-08,Brunei,220245,225,,,-1052378261,-21117452,,
2022-09,Brunei,227756,225,,,-1029733181,-20544669,,
2022-10,Brunei,237656,225,,,-1069899744,-21293330,,
2022-11,Brunei,253406,225,,,-1041470550,-20656609,,
2022-12,Brunei,266819,225,,,-1100885531,-21431683,,
2023-01,Brunei,266819,225,,,-36064462,-693628,,
2022-01,Bulgaria,941814,33160,,,24501229,960359,,
2022-02,Bulgaria,1088520,35482,,,28200996,962979,,
2022-03,Bulgaria,1137780,36512,,,31211609,1114824,,
2022-04,Bulgaria,2294977,73496,,,30272487,1095996,,
2022-05,Bulgaria,2328244,74230,,,31516638,1141444,,
2022-06,Bulgaria,1171767,37251,,,30387083,1109469,,
2022-07,Bulgaria,1206688,37377,,,31078881,1149282,,
2022-08,Bulgaria,1242133,37600,,,31385579,1155582,,
2022-09,Bulgaria,1258670,37714,,,30792083,1123091,,
2022-10,Bulgaria,1278236,37860,,,32144826,1164434,,
2022-11,Bulgaria,1287035,38039,,,31117476,1132266,,
2022-12,Bulgaria,1292033,38106,,,31819932,1173295,,
2023-01,Bulgaria,1292104,38108,,,1025285,37883,,
2022-01,Burkina Faso,20611,366,,,-24383973,-952993,,
2022-02,Burkina Faso,20751,375,,,-28408237,-955379,,
2022-03,Burkina Faso,20853,382,,,-33966462,-1108407,,
2022-04,Burkina Faso,41730,766,,,-33818628,-1090992,,
2022-05,Burkina Faso,41798,768,,,-35358012,-1136376,,
2022-06,Burkina Faso,21044,387,,,-34403655,-1104639,,
2022-07,Burkina Faso,21128,387,,,-36112366,-1144260,,
2022-08,Burkina Faso,21128,387,,,-37390685,-1150560,,
2022-09,Burkina Faso,21631,387,,,-36875744,-1118231,,
2022-10,Burkina Faso,21631,387,,,-38683785,-1159412,,
2022-11,Burkina Faso,21631,387,,,-37863490,-1127406,,
2022-12,Burkina Faso,22006,395,,,-39305772,-1168185,,
2023-01,Burkina Faso,22006,395,,,-1270098,-37713,,
2022-01,Burma,535254,19310,,,15397929,568634,,
2022-02,Burma,586198,19365,,,14917458,530579,,
2022-03,Burma,611448,19430,,,18091605,589970,,
2022-04,Burma,1224866,38868,,,17746301,571529,,
2022-05,Burma,1226512,38868,,,18359335,590559,,
2022-06,Burma,613583,19434,,,17774808,571458,,
2022-07,Burma,614083,19434,,,18374491,590457,,
2022-08,Burma,615117,19437,,,18392479,590503,,
2022-09,Burma,622802,19458,,,17912685,571774,,
2022-10,Burma,631625,19482,,,18793731,591575,,
2022-11,Burma,633217,19488,,,18331209,572972,,
2022-12,Burma,633671,19490,,,18963354,592059,,
2023-01,Burma,633683,19490,,,611677,19095,,
2022-01,Burundi,37299,38,,,-14936906,-577800,,
2022-02,Burundi,38063,38,,,-14438296,-539983,,
2022-03,Burundi,38490,38,,,-17549033,-600489,,
2022-04,Burundi,77420,76,,,-17206162,-581868,,
2022-05,Burundi,83854,76,,,-17727110,-601276,,
2022-06,Burundi,42542,38,,,-17133787,-581880,,
2022-07,Burundi,45308,38,,,-17681146,-601276,,
2022-08,Burundi,49258,38,,,-17561277,-601322,,
2022-09,Burundi,50129,38,,,-17057359,-582244,,
2022-10,Burundi,50470,38,,,-17904294,-602394,,
2022-11,Burundi,50778,38,,,-17461821,-583442,,
2022-12,Burundi,51722,38,,,-18044395,-602966,,
2023-01,Burundi,51722,38,,,-581961,-19452,,
2022-01,Cabo Verde,55677,395,,,505409,10076,,
2022-02,Cabo Verde,55882,401,,,504035,10105,,
2022-03,Cabo Verde,55950,401,,,546507,11253,,
2022-04,Cabo Verde,111952,802,,,513514,10890,,
2022-05,Cabo Verde,112354,802,,,460061,11253,,
